particle#, xPos, yPos
1.0, 147.18, 129.48
1.0, 147.94, 129.97
1.0, 147.91, 129.62
1.0, 148.28, 128.94
1.0, 148.27, 129.46
1.0, 148.23, 129.81
1.0, 148.75, 130.28
1.0, 148.71, 131.6
1.0, 148.84, 132.1
1.0, 149.57, 131.9
1.0, 149.21, 131.74
1.0, 149.12, 131.44
1.0, 149.96, 131.94
1.0, 149.77, 131.59
1.0, 149.86, 130.71
1.0, 148.9, 129.72
1.0, 148.58, 130.27
1.0, 147.48, 130.08
1.0, 146.88, 129.76
1.0, 147.43, 130.26
1.0, 147.63, 130.2
1.0, 148.57, 129.36
1.0, 148.44, 129.34
1.0, 148.69, 129.74
1.0, 148.77, 129.9
1.0, 149.01, 129.6
1.0, 149.91, 129.22
1.0, 150.92, 129.12
1.0, 151.39, 129.23
1.0, 152.45, 129.63
1.0, 152.61, 128.82
1.0, 153.71, 128.76
1.0, 153.4, 130.34
1.0, 153.52, 131.12
1.0, 153.57, 131.65
1.0, 154.04, 130.91
1.0, 153.55, 129.64
1.0, 153.01, 129.26
1.0, 153.24, 129.79
1.0, 153.74, 129.78
1.0, 153.79, 129.06
1.0, 153.3, 129.0
1.0, 153.61, 129.99
1.0, 153.81, 130.12
1.0, 153.0, 130.05
1.0, 151.8, 130.51
1.0, 150.99, 130.21
1.0, 150.27, 128.57
1.0, 150.9, 127.99
1.0, 152.19, 127.94
1.0, 152.69, 128.34
1.0, 151.66, 128.57
1.0, 151.01, 127.23
1.0, 152.48, 127.22
1.0, 152.12, 127.55
1.0, 151.63, 127.69
1.0, 151.46, 127.3
1.0, 151.0, 127.77
1.0, 151.25, 127.58
1.0, 150.44, 127.22
1.0, 150.52, 126.0
1.0, 150.54, 125.92
1.0, 149.87, 126.06
1.0, 150.04, 126.52
1.0, 150.66, 126.72
1.0, 150.32, 126.77
1.0, 150.08, 126.21
1.0, 150.39, 126.31
1.0, 150.72, 126.93
1.0, 150.64, 126.59
1.0, 150.32, 126.77
1.0, 150.0, 126.62
1.0, 150.9, 126.8
1.0, 151.92, 127.24
1.0, 152.46, 126.96
1.0, 152.66, 127.01
1.0, 153.18, 127.74
1.0, 152.94, 128.36
1.0, 152.22, 128.24
1.0, 153.12, 128.25
1.0, 152.49, 128.64
1.0, 153.02, 130.05
1.0, 152.78, 130.32
1.0, 152.54, 130.03
1.0, 152.47, 129.82
1.0, 152.71, 129.17
1.0, 152.34, 129.22
1.0, 152.73, 129.94
1.0, 152.79, 130.67
1.0, 153.09, 130.71
1.0, 153.28, 130.67
1.0, 153.73, 130.42
1.0, 154.26, 129.76
1.0, 153.27, 128.84
1.0, 153.22, 127.87
1.0, 154.03, 127.72
1.0, 153.76, 128.34
1.0, 151.98, 129.72
1.0, 151.39, 129.22
1.0, 151.11, 128.46
1.0, 151.17, 128.14
1.0, 150.56, 128.07
1.0, 149.44, 127.64
1.0, 148.53, 127.86
1.0, 149.25, 127.93
1.0, 149.33, 127.95
1.0, 149.99, 127.68
1.0, 150.81, 127.95
1.0, 150.51, 128.59
1.0, 150.92, 128.02
1.0, 150.71, 128.3
1.0, 150.2, 127.76
1.0, 149.66, 127.08
1.0, 148.98, 127.46
1.0, 149.08, 127.73
1.0, 149.02, 127.6
1.0, 148.57, 128.27
1.0, 148.4, 128.44
1.0, 149.1, 128.79
1.0, 149.0, 128.78
1.0, 148.95, 128.63
1.0, 149.25, 128.92
1.0, 149.73, 129.23
1.0, 149.35, 129.22
1.0, 149.14, 129.45
1.0, 149.4, 129.37
1.0, 148.65, 129.01
1.0, 149.02, 128.9
1.0, 149.97, 128.94
1.0, 149.78, 128.83
1.0, 149.6, 127.34
1.0, 149.39, 127.08
1.0, 149.17, 126.95
1.0, 149.47, 126.72
1.0, 149.94, 126.4
1.0, 149.84, 126.58
1.0, 149.65, 125.59
1.0, 149.15, 125.74
1.0, 148.51, 124.82
1.0, 148.38, 124.5
1.0, 148.17, 124.59
1.0, 148.73, 124.52
1.0, 148.92, 124.74
1.0, 149.8, 123.3
1.0, 150.9, 122.35
1.0, 151.11, 122.32
1.0, 150.97, 122.07
1.0, 149.91, 121.53
1.0, 149.12, 121.15
1.0, 149.06, 121.27
1.0, 149.46, 121.22
1.0, 149.63, 121.48
1.0, 149.07, 121.89
1.0, 149.15, 121.63
1.0, 149.19, 122.59
1.0, 148.84, 124.13
1.0, 148.91, 124.89
1.0, 149.55, 124.78
1.0, 150.02, 124.55
1.0, 149.28, 125.29
1.0, 149.63, 126.3
1.0, 150.39, 126.11
1.0, 151.19, 126.23
1.0, 151.54, 126.56
1.0, 151.79, 126.97
1.0, 152.27, 126.72
1.0, 151.53, 126.84
1.0, 151.45, 127.25
1.0, 151.59, 128.3
1.0, 151.66, 128.2
1.0, 151.27, 128.5
1.0, 151.12, 128.29
1.0, 152.07, 128.44
1.0, 151.05, 128.67
1.0, 150.73, 128.71
1.0, 149.79, 127.77
1.0, 149.51, 126.34
1.0, 149.78, 125.74
1.0, 149.62, 126.45
1.0, 150.57, 126.29
1.0, 150.64, 126.01
1.0, 150.65, 125.76
1.0, 151.33, 125.25
1.0, 151.43, 125.1
1.0, 151.23, 125.34
1.0, 151.69, 125.35
1.0, 151.86, 124.99
1.0, 151.99, 124.56
1.0, 151.76, 124.29
1.0, 151.41, 124.91
1.0, 151.52, 125.13
1.0, 151.4, 124.95
1.0, 150.67, 124.49
1.0, 150.6, 124.08
1.0, 150.69, 122.71
1.0, 150.63, 121.55
1.0, 150.9, 121.97
1.0, 149.95, 123.48
1.0, 148.83, 124.11
1.0, 147.96, 124.97
1.0, 148.32, 124.77
1.0, 148.21, 124.72
1.0, 148.54, 123.58
1.0, 148.79, 124.5
1.0, 148.52, 123.45
1.0, 148.01, 123.79
1.0, 147.68, 123.44
1.0, 147.65, 124.63
1.0, 148.05, 124.75
1.0, 147.95, 125.08
1.0, 147.98, 125.27
1.0, 147.16, 125.96
1.0, 147.43, 125.77
1.0, 147.78, 125.48
1.0, 148.33, 125.97
1.0, 148.53, 125.47
1.0, 149.23, 125.86
1.0, 150.09, 125.41
1.0, 149.68, 125.89
1.0, 148.93, 125.2
1.0, 148.81, 126.25
1.0, 148.23, 126.46
1.0, 147.94, 126.46
1.0, 147.75, 126.15
1.0, 148.38, 126.25
1.0, 149.05, 126.57
1.0, 149.0, 126.62
1.0, 148.56, 127.61
1.0, 148.27, 128.8
1.0, 147.88, 128.5
1.0, 148.53, 128.04
1.0, 148.55, 127.58
1.0, 148.25, 127.64
1.0, 148.37, 127.99
1.0, 148.31, 128.61
1.0, 148.83, 129.43
1.0, 148.49, 129.74
1.0, 148.56, 130.45
1.0, 148.84, 131.18
1.0, 148.92, 131.37
1.0, 149.14, 131.05
1.0, 149.57, 131.06
1.0, 149.68, 131.75
1.0, 150.57, 132.03
1.0, 150.7, 132.45
1.0, 149.26, 133.08
1.0, 149.19, 133.35
1.0, 149.46, 133.46
1.0, 149.46, 133.37
1.0, 149.75, 134.08
1.0, 149.0, 135.0
1.0, 150.16, 135.48
1.0, 150.37, 135.72
1.0, 150.49, 136.15
1.0, 151.01, 137.09
1.0, 151.2, 138.63
1.0, 150.38, 139.43
1.0, 150.12, 139.07
1.0, 149.69, 139.28
1.0, 149.4, 139.32
1.0, 148.57, 139.42
1.0, 148.46, 138.63
1.0, 148.03, 137.99
1.0, 147.94, 137.54
1.0, 147.56, 137.55
1.0, 147.78, 137.3
1.0, 148.59, 137.46
1.0, 148.72, 137.92
1.0, 148.02, 137.81
1.0, 148.21, 137.37
1.0, 148.08, 137.38
1.0, 148.09, 137.31
1.0, 147.44, 137.2
1.0, 147.35, 136.85
1.0, 146.93, 136.2
1.0, 147.4, 136.19
1.0, 146.57, 136.36
1.0, 147.01, 135.9
1.0, 147.27, 136.04
1.0, 147.68, 136.33
1.0, 147.09, 136.17
1.0, 146.48, 135.89
1.0, 145.99, 136.28
1.0, 146.64, 136.45
1.0, 146.51, 135.75
1.0, 147.87, 135.63
1.0, 146.17, 136.61
1.0, 146.4, 137.77
1.0, 144.72, 137.47
1.0, 145.16, 137.94
1.0, 144.35, 137.88
1.0, 144.57, 137.8
1.0, 144.01, 137.68
1.0, 145.02, 138.39
1.0, 145.41, 138.89
1.0, 145.21, 139.45
1.0, 145.39, 139.33
1.0, 145.02, 139.13
1.0, 144.74, 138.8
1.0, 145.54, 138.51
1.0, 144.83, 138.35
1.0, 144.85, 137.91
1.0, 144.56, 137.65
1.0, 144.8, 137.22
1.0, 144.8, 137.25
1.0, 144.75, 137.7
1.0, 144.44, 137.38
1.0, 144.71, 137.98
1.0, 144.79, 137.98
1.0, 144.97, 137.86
1.0, 145.41, 137.81
1.0, 144.98, 137.54
1.0, 145.25, 137.24
1.0, 146.03, 137.35
1.0, 146.27, 136.96
1.0, 145.9, 137.58
1.0, 146.82, 136.58
1.0, 146.26, 138.23
1.0, 146.69, 138.37
1.0, 146.62, 137.64
1.0, 147.17, 137.01
1.0, 147.44, 137.27
1.0, 146.88, 137.17
1.0, 146.74, 137.1
1.0, 146.94, 136.74
1.0, 147.13, 136.13
1.0, 148.08, 136.7
1.0, 147.96, 136.67
1.0, 148.29, 136.66
1.0, 148.23, 136.27
1.0, 148.17, 136.46
1.0, 148.51, 136.55
1.0, 148.18, 136.78
1.0, 147.35, 135.74
1.0, 147.12, 134.22
1.0, 146.8, 134.3
1.0, 146.96, 135.19
1.0, 147.28, 136.11
1.0, 146.84, 136.77
1.0, 147.25, 137.14
1.0, 147.75, 137.28
1.0, 148.32, 136.53
1.0, 147.98, 135.54
1.0, 147.55, 135.03
1.0, 147.01, 134.93
1.0, 147.43, 136.0
1.0, 146.82, 135.78
1.0, 146.67, 134.68
1.0, 146.8, 134.72
1.0, 147.01, 134.66
1.0, 147.62, 134.79
1.0, 148.26, 134.26
1.0, 149.16, 134.35
1.0, 149.61, 135.54
1.0, 149.69, 134.87
1.0, 149.92, 134.87
1.0, 149.6, 134.87
1.0, 149.54, 135.29
1.0, 150.16, 135.51
1.0, 150.16, 135.13
1.0, 149.65, 135.09
1.0, 148.91, 135.84
1.0, 149.12, 135.26
1.0, 149.65, 135.68
1.0, 149.78, 136.5
1.0, 149.62, 136.91
1.0, 149.69, 137.25
1.0, 149.16, 137.33
1.0, 148.91, 138.85
1.0, 149.23, 139.54
1.0, 150.35, 140.56
1.0, 150.17, 140.95
1.0, 150.67, 141.09
1.0, 150.65, 140.7
1.0, 150.56, 140.64
1.0, 150.45, 140.11
1.0, 150.91, 140.27
1.0, 150.65, 140.07
1.0, 150.81, 140.1
1.0, 151.07, 139.69
1.0, 151.35, 139.68
1.0, 150.53, 139.79
1.0, 149.94, 139.35
1.0, 150.47, 139.74
1.0, 150.7, 139.74
1.0, 150.47, 138.81
1.0, 150.43, 138.99
1.0, 149.79, 138.69
1.0, 148.93, 137.92
1.0, 148.71, 137.97
1.0, 149.22, 138.35
1.0, 150.35, 139.87
1.0, 150.05, 139.69
1.0, 148.97, 138.88
2.0, 199.22, 95.23
2.0, 199.36, 95.31
2.0, 199.37, 95.406
2.0, 199.68, 95.427
2.0, 199.34, 95.532
2.0, 199.33, 95.442
2.0, 199.4, 95.334
2.0, 199.78, 95.517
2.0, 199.13, 95.919
2.0, 199.04, 95.591
2.0, 198.95, 95.204
2.0, 198.95, 95.379
2.0, 198.7, 95.575
2.0, 198.69, 95.541
2.0, 198.8, 95.429
2.0, 198.93, 95.392
2.0, 198.75, 95.244
2.0, 198.92, 95.257
2.0, 198.59, 95.613
2.0, 198.81, 95.449
2.0, 198.73, 95.641
2.0, 198.69, 95.441
2.0, 198.68, 95.657
2.0, 199.36, 95.494
2.0, 198.63, 95.741
2.0, 198.92, 95.647
2.0, 199.04, 95.405
2.0, 199.05, 95.141
2.0, 198.82, 95.373
2.0, 198.72, 95.506
2.0, 198.68, 95.516
2.0, 198.6, 95.514
2.0, 199.2, 95.359
2.0, 198.91, 95.373
2.0, 198.75, 95.377
2.0, 198.67, 95.268
2.0, 198.81, 95.78
2.0, 198.69, 95.716
2.0, 198.81, 95.553
2.0, 199.0, 95.385
2.0, 199.11, 95.353
2.0, 198.91, 95.304
2.0, 198.66, 95.041
2.0, 198.53, 95.187
2.0, 198.34, 95.193
2.0, 198.48, 95.242
2.0, 198.64, 95.156
2.0, 198.37, 95.484
2.0, 198.49, 95.186
2.0, 198.5, 95.243
2.0, 198.23, 95.183
2.0, 198.18, 95.182
2.0, 198.29, 95.151
2.0, 198.24, 95.101
2.0, 198.1, 94.979
2.0, 198.32, 95.074
2.0, 198.2, 95.446
2.0, 198.28, 95.009
2.0, 198.34, 95.498
2.0, 198.16, 95.137
2.0, 198.22, 95.388
2.0, 198.08, 94.884
2.0, 198.22, 94.87
2.0, 198.22, 94.978
2.0, 198.1, 94.989
2.0, 198.13, 95.036
2.0, 198.01, 95.276
2.0, 198.01, 95.457
2.0, 198.14, 95.24
2.0, 198.13, 95.419
2.0, 198.38, 95.537
2.0, 198.41, 95.46
2.0, 198.41, 95.263
2.0, 198.52, 95.23
2.0, 198.37, 95.267
2.0, 198.31, 95.492
2.0, 198.36, 95.196
2.0, 198.27, 95.291
2.0, 198.25, 95.365
2.0, 198.25, 95.414
2.0, 198.24, 95.546
2.0, 198.16, 95.215
2.0, 198.16, 95.272
2.0, 197.9, 95.07
2.0, 197.62, 95.211
2.0, 197.85, 95.45
2.0, 197.93, 95.589
2.0, 197.92, 95.731
2.0, 197.87, 95.403
2.0, 198.27, 95.352
2.0, 198.16, 95.235
2.0, 198.05, 95.727
2.0, 198.14, 95.549
2.0, 197.95, 95.286
2.0, 197.87, 95.551
2.0, 198.06, 95.671
2.0, 198.06, 95.615
2.0, 198.07, 95.884
2.0, 198.25, 95.907
2.0, 198.33, 95.824
2.0, 198.23, 95.704
2.0, 198.46, 96.149
2.0, 198.46, 95.786
2.0, 198.3, 95.552
2.0, 198.11, 95.82
2.0, 198.38, 95.524
2.0, 198.35, 95.797
2.0, 198.31, 95.545
2.0, 198.0, 95.558
2.0, 198.33, 95.534
2.0, 198.29, 95.582
2.0, 198.39, 95.883
2.0, 198.32, 95.444
2.0, 198.43, 95.258
2.0, 198.49, 95.301
2.0, 198.52, 95.148
2.0, 198.56, 95.172
2.0, 198.41, 95.375
2.0, 198.24, 95.389
2.0, 198.22, 95.298
2.0, 198.35, 95.334
2.0, 198.39, 95.209
2.0, 198.16, 95.452
2.0, 198.29, 95.225
2.0, 198.2, 95.32
2.0, 198.16, 95.154
2.0, 198.13, 95.361
2.0, 198.08, 95.508
2.0, 198.3, 95.245
2.0, 198.41, 95.465
2.0, 198.13, 95.365
2.0, 198.32, 95.411
2.0, 198.43, 95.404
2.0, 198.41, 95.493
2.0, 198.4, 95.4
2.0, 198.27, 95.473
2.0, 198.56, 95.314
2.0, 199.01, 95.299
2.0, 198.51, 95.289
2.0, 198.58, 95.312
2.0, 198.62, 95.468
2.0, 198.62, 95.385
2.0, 198.55, 95.498
2.0, 198.42, 95.451
2.0, 198.66, 95.657
2.0, 198.55, 95.639
2.0, 198.72, 95.497
2.0, 198.62, 95.57
2.0, 198.57, 95.753
2.0, 198.5, 95.656
2.0, 198.71, 95.559
2.0, 198.68, 95.538
2.0, 198.9, 95.712
2.0, 198.64, 95.776
2.0, 198.42, 95.57
2.0, 198.47, 95.326
2.0, 198.5, 95.276
2.0, 198.4, 95.287
2.0, 198.78, 95.24
2.0, 198.83, 95.37
2.0, 198.86, 95.182
2.0, 198.64, 95.045
2.0, 198.48, 95.093
2.0, 198.82, 95.228
2.0, 199.45, 95.159
2.0, 198.8, 95.194
2.0, 198.99, 95.033
2.0, 199.85, 95.262
2.0, 199.38, 94.751
2.0, 198.67, 94.733
2.0, 198.61, 94.692
2.0, 198.14, 95.385
2.0, 198.42, 95.084
2.0, 198.71, 94.637
2.0, 198.69, 94.763
2.0, 198.56, 94.902
2.0, 198.37, 94.821
2.0, 198.39, 94.736
2.0, 198.46, 95.091
2.0, 198.52, 95.123
2.0, 198.56, 95.148
2.0, 198.51, 94.857
2.0, 198.92, 94.887
2.0, 199.16, 95.307
2.0, 199.14, 95.369
2.0, 198.49, 95.594
2.0, 198.62, 95.477
2.0, 198.8, 95.536
2.0, 198.37, 95.244
2.0, 198.31, 95.118
2.0, 198.39, 95.318
2.0, 198.41, 95.389
2.0, 198.21, 95.252
2.0, 197.96, 95.298
2.0, 197.87, 95.166
2.0, 197.97, 95.018
2.0, 197.74, 95.229
2.0, 197.84, 94.898
2.0, 198.09, 94.536
2.0, 198.4, 94.508
2.0, 198.13, 94.691
2.0, 198.12, 95.021
2.0, 197.87, 95.123
2.0, 197.66, 95.216
2.0, 197.75, 95.437
2.0, 197.78, 95.366
2.0, 197.75, 95.145
2.0, 197.59, 95.142
2.0, 197.54, 95.044
2.0, 197.86, 95.267
2.0, 198.29, 95.326
2.0, 198.43, 95.16
2.0, 199.05, 95.197
2.0, 198.79, 95.031
2.0, 197.73, 95.114
2.0, 197.76, 95.141
2.0, 198.14, 95.187
2.0, 197.43, 95.164
2.0, 197.22, 94.94
2.0, 197.65, 95.046
2.0, 198.03, 95.317
2.0, 197.97, 95.288
2.0, 197.41, 94.864
2.0, 197.55, 94.946
2.0, 197.34, 95.092
2.0, 197.49, 95.368
2.0, 197.13, 95.111
2.0, 197.58, 95.513
2.0, 197.35, 95.48
2.0, 197.22, 94.889
2.0, 197.76, 94.921
2.0, 197.32, 94.816
2.0, 197.92, 95.265
2.0, 198.04, 95.242
2.0, 197.95, 95.332
2.0, 197.96, 95.218
2.0, 197.94, 95.25
2.0, 197.54, 95.217
2.0, 197.5, 95.293
2.0, 197.42, 95.153
2.0, 197.16, 95.039
2.0, 197.37, 94.923
2.0, 197.49, 94.944
2.0, 197.61, 95.171
2.0, 197.78, 94.944
2.0, 197.74, 94.922
2.0, 197.79, 94.655
2.0, 197.83, 94.872
2.0, 198.14, 94.852
2.0, 198.12, 94.931
2.0, 197.99, 95.137
2.0, 198.03, 95.003
2.0, 197.91, 95.214
2.0, 197.86, 95.208
2.0, 197.98, 95.207
2.0, 197.98, 95.236
2.0, 198.2, 95.275
2.0, 198.15, 95.054
2.0, 198.15, 95.198
2.0, 197.98, 95.223
2.0, 198.03, 95.251
2.0, 198.16, 95.204
2.0, 198.05, 95.21
2.0, 197.84, 95.165
2.0, 197.83, 95.1
2.0, 197.75, 94.865
2.0, 197.81, 94.801
2.0, 198.15, 95.048
2.0, 198.08, 95.015
2.0, 198.39, 95.213
2.0, 198.36, 95.255
2.0, 198.26, 95.298
2.0, 198.59, 95.265
2.0, 198.38, 95.093
2.0, 198.37, 95.097
2.0, 198.26, 94.688
2.0, 198.44, 94.694
2.0, 198.64, 94.817
2.0, 198.54, 94.923
2.0, 198.56, 94.887
2.0, 198.5, 94.786
2.0, 198.42, 94.755
2.0, 198.32, 94.662
2.0, 198.62, 94.619
2.0, 198.9, 94.681
2.0, 198.76, 94.589
2.0, 198.76, 94.68
2.0, 198.53, 94.584
2.0, 198.43, 94.59
2.0, 198.24, 94.572
2.0, 198.29, 94.879
2.0, 198.22, 94.843
2.0, 198.34, 94.627
2.0, 198.24, 94.602
2.0, 198.3, 94.659
2.0, 198.42, 94.586
2.0, 198.34, 94.814
2.0, 198.25, 94.783
2.0, 198.33, 94.787
2.0, 198.46, 94.792
2.0, 198.33, 94.938
2.0, 198.47, 94.936
2.0, 198.5, 94.888
2.0, 198.5, 94.906
2.0, 198.6, 94.849
2.0, 198.49, 94.848
2.0, 198.66, 94.832
2.0, 198.61, 94.728
2.0, 198.47, 94.846
2.0, 198.6, 94.999
2.0, 198.6, 94.792
2.0, 198.56, 94.74
2.0, 198.72, 94.742
2.0, 198.57, 94.779
2.0, 198.34, 94.836
2.0, 198.46, 94.756
2.0, 198.76, 94.928
2.0, 199.94, 94.431
2.0, 199.25, 94.503
2.0, 199.0, 94.669
2.0, 198.85, 94.983
2.0, 198.31, 94.948
2.0, 198.5, 94.988
2.0, 198.52, 94.96
2.0, 198.44, 94.814
2.0, 198.36, 94.625
2.0, 198.28, 94.773
2.0, 198.15, 94.608
2.0, 198.13, 94.596
2.0, 197.7, 94.737
2.0, 197.81, 94.926
2.0, 197.88, 94.692
2.0, 197.99, 94.761
2.0, 198.17, 94.7
2.0, 198.0, 94.694
2.0, 197.54, 94.637
2.0, 197.79, 94.974
2.0, 197.91, 95.078
2.0, 197.69, 94.971
2.0, 197.96, 94.984
2.0, 198.27, 94.583
2.0, 197.79, 94.863
2.0, 198.0, 94.69
2.0, 197.95, 94.601
2.0, 198.19, 94.842
2.0, 198.09, 94.622
2.0, 198.32, 94.749
2.0, 198.17, 94.752
2.0, 198.3, 94.887
2.0, 198.42, 94.719
2.0, 198.34, 94.753
2.0, 198.58, 94.748
2.0, 199.11, 94.898
3.0, 144.7, 144.77
3.0, 144.69, 145.61
3.0, 144.45, 144.38
3.0, 145.52, 144.13
3.0, 145.89, 145.05
3.0, 145.93, 144.36
3.0, 145.16, 144.63
3.0, 145.15, 144.94
3.0, 145.75, 144.69
3.0, 145.02, 144.06
3.0, 144.88, 144.65
3.0, 145.53, 144.97
3.0, 146.82, 144.11
3.0, 146.98, 143.78
3.0, 147.66, 144.01
3.0, 147.7, 143.61
3.0, 147.2, 143.66
3.0, 147.34, 142.98
3.0, 147.94, 143.12
3.0, 147.96, 143.42
3.0, 147.61, 144.15
3.0, 146.88, 145.22
3.0, 147.04, 145.38
3.0, 147.08, 144.78
3.0, 147.55, 144.56
3.0, 147.48, 144.46
3.0, 147.3, 143.19
3.0, 147.77, 143.25
3.0, 148.58, 142.68
3.0, 149.5, 143.17
3.0, 149.59, 143.43
3.0, 149.8, 144.03
3.0, 150.56, 144.4
3.0, 151.02, 144.35
3.0, 150.34, 143.93
3.0, 149.34, 143.28
3.0, 150.66, 143.56
3.0, 150.09, 143.6
3.0, 149.86, 143.23
3.0, 149.91, 144.25
3.0, 149.25, 143.5
3.0, 148.84, 143.62
3.0, 149.09, 143.72
3.0, 149.2, 143.71
3.0, 148.55, 142.93
3.0, 148.85, 141.73
3.0, 148.78, 141.48
3.0, 149.22, 141.62
3.0, 149.76, 140.59
3.0, 149.99, 140.7
3.0, 149.58, 140.37
3.0, 149.84, 141.89
3.0, 149.06, 141.42
3.0, 148.9, 141.21
3.0, 148.91, 140.76
3.0, 149.37, 140.75
3.0, 148.87, 141.38
3.0, 149.11, 142.87
3.0, 149.13, 142.87
3.0, 149.21, 142.35
3.0, 148.54, 141.79
3.0, 146.86, 140.76
3.0, 145.92, 141.11
3.0, 144.75, 141.22
3.0, 144.18, 141.52
3.0, 143.82, 141.87
3.0, 143.65, 142.14
3.0, 142.96, 143.86
3.0, 143.18, 143.61
3.0, 142.5, 143.17
3.0, 142.65, 142.83
3.0, 143.77, 141.41
3.0, 144.31, 140.85
3.0, 144.26, 141.66
3.0, 143.8, 142.33
3.0, 144.19, 142.63
3.0, 145.63, 142.35
3.0, 146.04, 141.43
3.0, 145.68, 141.43
3.0, 145.71, 141.15
3.0, 145.59, 141.17
3.0, 145.76, 140.99
3.0, 145.38, 140.94
3.0, 145.65, 141.28
3.0, 145.4, 140.77
3.0, 146.08, 140.56
3.0, 145.96, 140.67
3.0, 145.97, 140.3
3.0, 145.78, 139.88
3.0, 145.54, 140.21
3.0, 145.26, 139.73
3.0, 145.25, 140.21
3.0, 145.32, 140.38
3.0, 145.18, 140.12
3.0, 145.14, 140.24
3.0, 145.31, 139.88
3.0, 145.19, 139.36
3.0, 145.09, 139.15
3.0, 145.58, 139.78
3.0, 145.81, 140.66
3.0, 145.83, 140.7
3.0, 145.83, 141.28
3.0, 146.11, 140.81
3.0, 145.84, 140.74
3.0, 145.69, 140.9
3.0, 146.25, 141.12
3.0, 146.6, 141.58
3.0, 146.38, 141.64
3.0, 145.89, 140.19
3.0, 146.09, 139.76
3.0, 145.87, 139.55
3.0, 146.11, 138.83
3.0, 146.07, 138.71
3.0, 145.76, 138.17
3.0, 144.6, 137.94
3.0, 144.42, 138.08
3.0, 143.87, 138.58
3.0, 144.24, 138.16
3.0, 143.8, 137.55
3.0, 144.43, 137.6
3.0, 145.35, 137.82
3.0, 145.23, 137.95
3.0, 144.76, 138.44
3.0, 144.36, 138.16
3.0, 143.96, 137.92
3.0, 144.22, 138.05
3.0, 144.5, 138.34
3.0, 143.66, 138.78
3.0, 144.03, 139.02
3.0, 144.55, 138.68
3.0, 144.88, 138.84
3.0, 144.41, 138.74
3.0, 144.73, 138.02
3.0, 144.94, 137.72
3.0, 145.09, 138.67
3.0, 145.2, 139.59
3.0, 144.86, 139.66
3.0, 144.81, 140.67
3.0, 144.85, 141.53
3.0, 144.92, 141.44
3.0, 145.0, 141.35
3.0, 144.93, 140.55
3.0, 144.34, 140.84
3.0, 144.4, 141.63
3.0, 144.27, 141.31
3.0, 144.87, 141.19
3.0, 145.01, 141.63
3.0, 145.49, 141.44
3.0, 145.27, 140.67
3.0, 146.06, 140.11
3.0, 146.45, 140.77
3.0, 146.39, 140.84
3.0, 145.97, 140.84
3.0, 145.74, 140.82
3.0, 146.39, 141.61
3.0, 145.69, 142.93
3.0, 146.23, 143.47
3.0, 144.86, 144.53
3.0, 144.94, 143.8
3.0, 144.19, 143.89
3.0, 144.46, 143.97
3.0, 144.8, 143.58
3.0, 145.4, 143.82
3.0, 146.19, 142.89
3.0, 147.25, 141.99
3.0, 147.06, 140.79
3.0, 147.35, 139.98
3.0, 149.04, 139.99
3.0, 149.65, 139.77
3.0, 149.34, 140.28
3.0, 150.24, 140.55
3.0, 150.59, 141.23
3.0, 150.5, 141.84
3.0, 149.11, 141.98
3.0, 148.62, 142.93
3.0, 148.72, 143.37
3.0, 149.76, 143.12
3.0, 149.71, 143.24
3.0, 149.43, 143.74
3.0, 148.69, 143.62
3.0, 149.06, 143.3
3.0, 148.79, 142.87
3.0, 148.16, 142.72
3.0, 148.95, 142.57
3.0, 148.59, 142.48
3.0, 148.84, 142.39
3.0, 148.36, 142.35
3.0, 148.45, 142.45
3.0, 148.91, 142.92
3.0, 149.72, 143.74
3.0, 150.93, 143.09
3.0, 151.41, 142.89
3.0, 152.11, 142.35
3.0, 152.72, 141.52
3.0, 152.24, 142.12
3.0, 152.01, 142.13
3.0, 151.09, 142.2
3.0, 150.52, 142.38
3.0, 149.58, 142.64
3.0, 149.34, 141.69
3.0, 149.71, 141.33
3.0, 149.64, 141.1
3.0, 148.77, 141.11
3.0, 148.3, 140.45
3.0, 147.95, 139.78
3.0, 147.24, 140.7
3.0, 147.02, 141.51
3.0, 146.55, 141.7
3.0, 146.4, 141.65
3.0, 146.38, 141.84
3.0, 146.75, 142.29
3.0, 147.38, 142.61
3.0, 146.82, 142.6
3.0, 146.15, 143.02
3.0, 146.48, 143.41
3.0, 147.89, 143.4
3.0, 147.48, 143.75
3.0, 147.97, 143.68
3.0, 148.44, 143.82
3.0, 148.45, 143.8
3.0, 147.99, 143.75
3.0, 148.23, 143.73
3.0, 148.16, 143.63
3.0, 148.25, 143.85
3.0, 148.3, 143.65
3.0, 148.08, 143.75
3.0, 148.17, 143.78
3.0, 147.8, 143.42
3.0, 148.19, 143.55
3.0, 148.2, 143.73
3.0, 147.84, 143.65
3.0, 147.99, 143.44
3.0, 148.07, 143.27
3.0, 148.19, 143.49
3.0, 148.09, 143.55
3.0, 148.35, 143.59
3.0, 148.03, 143.46
3.0, 148.18, 143.39
4.0, 114.78, 70.78
4.0, 114.74, 70.702
4.0, 114.6, 70.898
4.0, 114.47, 70.865
4.0, 116.03, 70.04
4.0, 116.4, 69.684
4.0, 116.78, 70.115
4.0, 117.72, 70.923
4.0, 117.05, 70.607
4.0, 116.65, 71.699
4.0, 116.59, 72.053
4.0, 116.46, 72.555
4.0, 116.6, 70.808
4.0, 117.82, 70.228
